ITEM,ZONE_ID,SELLING_RETAIL,SIMPLE_PROMO_RETAIL,P1_COMP1_DISPLAY_ID,P1_COMP2_DISPLAY_ID,P2_COMP1_DISPLAY_ID,P2_COMP2_DISPLAY_ID
059577534,5,13,13,,,,
059577701,5,0,0,,,,
059577782,5,2,2,,,,
059577908,5,4,4,,,,
059965426,5,0,0,,,,
059966379,5,1,1,,,,
060394858,5,6,6,,,,
060403170,5,1,1,,,,
060403515,5,5,5,,,,
060404946,5,5,5,,,,
060405876,5,1,1,,,,
060406126,5,1,1,,,,
060406397,5,1,1,,,,
060406437,5,2,2,,,,
060409739,5,1,1,,,,
060410178,5,1,1,,,,
060410374,5,1,1,,,,
060410466,5,1,1,,,,
061398893,5,0,0,,,,
061398904,5,0,0,,,,
061398946,5,0,0,,,,
061398962,5,0,0,,,,
061398991,5,0,0,,,,
061399022,5,0,0,,,,
061399195,5,0,0,,,,
061399235,5,0,0,,,,
061399496,5,30,30,,,,
061399517,5,0,0,,,,
061399644,5,0,0,,,,
061399686,5,0,0,,,,
061399707,5,0,0,,,,
061399765,5,0,0,,,,
061399811,5,12,12,,,,
061401101,5,0,0,,,,
061401118,5,0,0,,,,
061401251,5,0,0,,,,
061401314,5,0,0,,,,
061401356,5,0,0,,,,
061401372,5,0,0,,,,
061401406,5,0,0,,,,
061401654,5,0,0,,,,
061401683,5,1,1,,,,
061418047,5,0,0,,,,
061418076,5,0,0,,,,
061418145,5,1,1,,,,
061431917,5,2,2,,,,
061577105,5,1,1,,,,
061594741,5,1,1,,,,
061600482,5,2,2,,,,
061601331,5,2,2,,,,
062137994,5,0,0,,,,
062190226,5,10,10,,,,
062190612,5,9,9,,,,
062190693,5,1,1,,,,
062249026,5,0,0,,,,
062335978,5,0,0,,,,
062340384,5,0,0,,,,
062342007,5,0,0,,,,
062342255,5,1,1,,,,
062345505,5,1,1,,,,
062345616,5,2,2,,,,
062345655,5,0,0,,,,
062351365,5,0,0,,,,
062353098,5,1,1,,,,
062353242,5,1,1,,,,
062353449,5,0,0,,,,
062353616,5,1,1,,,,
062356953,5,0,0,,,,
062437184,5,0,0,,,,
062438874,5,1,1,,,,
062440398,5,0,0,,,,
062440755,5,1,1,,,,
062481061,5,0,0,,,,
062481458,5,0,0,,,,
062533409,5,0,0,,,,
062573010,5,0,0,,,,
062573033,5,0,0,,,,
062579925,5,0,0,,,,
062586513,5,0,0,,,,
062586726,5,0,0,,,,
062590156,5,0,0,,,,
062590219,5,0,0,,,,
062590254,5,1,1,,,,
062590296,5,0,0,,,,
062590571,5,0,0,,,,
062591345,5,0,0,,,,
062591368,5,0,0,,,,
062636207,5,1,1,,,,
063058014,5,1,1,,,,
063058056,5,1,1,,,,
063058095,5,1,1,,,,
063207288,5,0,0,,,,
063207426,5,1,1,,,,
063280061,5,0,0,,,,
063280090,5,5,5,,,,
063280130,5,0,0,,,,
063280297,5,0,0,,,,
063280320,5,1,1,,,,
063280406,5,0,0,,,,
063280487,5,0,0,,,,
063280585,5,0,0,,,,
063280717,5,0,0,,,,
063280821,5,1,1,,,,
063280850,5,1,1,,,,
063280994,5,15,15,,,,
063281048,5,0,0,,,,
063340716,5,6,6,,,,
063340745,5,1,1,,,,
063351283,5,1,1,,,,
063351830,5,0,0,,,,
063351906,5,1,1,,,,
063351922,5,1,1,,,,
063351945,5,1,1,,,,
063351968,5,1,1,,,,
063351980,5,0,0,,,,
063352190,5,1,1,,,,
063650378,5,15,15,,,,
063740992,5,0,0,,,,
064617636,5,0,0,,,,
064617901,5,0,0,,,,
064617947,5,0,0,,,,
064618065,5,0,0,,,,
064618088,5,0,0,,,,
064618163,5,0,0,,,,
064618216,5,0,0,,,,
064618226,5,0,0,,,,
064618255,5,0,0,,,,
064618278,5,1,1,,,,
064618318,5,0,0,,,,
064618480,5,1,1,,,,
064618508,5,0,0,,,,
064618520,5,1,1,,,,
064618802,5,0,0,,,,
064618819,5,0,0,,,,
064618900,5,1,1,,,,
064618917,5,0,0,,,,
064618936,5,0,0,,,,
064619041,5,0,0,,,,
064619283,5,0,0,,,,
064619628,5,1,1,,,,
064619732,5,1,1,,,,
064717662,5,1,1,,,,
064717783,5,1,1,,,,
064717817,5,1,1,,,,
064717846,5,0,0,,,,
065051519,5,12,12,,,,
065335023,5,0,0,,,,
065337228,5,0,0,,,,
065391583,5,1,1,,,,
066731670,5,0,0,,,,
066731704,5,1,1,,,,
066731710,5,0,0,,,,
066731756,5,0,0,,,,
066731762,5,1,1,,,,
066731860,5,3,3,,,,
066731975,5,1,1,,,,
066731998,5,0,0,,,,
066732064,5,1,1,,,,
066732146,5,0,0,,,,
066732179,5,0,0,,,,
066732185,5,0,0,,,,
066732191,5,0,0,,,,
066732202,5,0,0,,,,
066732219,5,0,0,,,,
066732260,5,0,0,,,,
066732296,5,0,0,,,,
066732317,5,0,0,,,,
066732421,5,0,0,,,,
066732526,5,0,0,,,,
066732571,5,0,0,,,,
066732876,5,0,0,,,,
066732899,5,1,1,,,,
066732916,5,0,0,,,,
066732974,5,0,0,,,,
066732997,5,0,0,,,,
066733103,5,1,1,,,,
066733339,5,1,1,,,,
066733570,5,1,1,,,,
066733627,5,1,1,,,,
066733817,5,1,1,,,,
066733875,5,1,1,,,,
066733909,5,2,2,,,,
066733938,5,0,0,,,,
066734004,5,0,0,,,,
066734033,5,1,1,,,,
066734062,5,0,0,,,,
066899649,5,14,14,,,,
066899661,5,5,5,,,,
066899678,5,25,25,,,,
066899690,5,12,12,,,,
066899701,5,13,13,,,,
066899724,5,11,11,,,,
066899753,5,7,7,,,,
066899839,5,12,12,,,,
066899845,5,25,25,,,,
066899897,5,6,6,,,,
066899914,5,14,14,,,,
066899920,5,5,5,,,,
066899956,5,12,12,,,,
066899995,5,9,9,,,,
066900015,5,12,12,,,,
066900021,5,17,17,,,,
066901671,5,22,22,,,,
066901705,5,35,35,,,,
066901826,5,40,40,,,,
066901861,5,60,60,,,,
066901878,5,35,35,,,,
066901918,5,20,20,,,,
066901947,5,30,30,,,,
066996442,5,0,0,,,,
066996839,5,0,0,,,,
066996937,5,0,0,,,,
066997147,5,0,0,,,,
066997199,5,1,1,,,,
070250403,5,25,25,,,,
070250414,5,70,70,,,,
070250432,5,70,70,,,,
070395099,5,1,1,,,,
070430640,5,30,30,,,,
070488519,5,1,1,,,,
070670960,5,8,8,,,,
070670977,5,8,8,,,,
070676268,5,70,70,,,,
070705978,5,60,60,,,,
070713663,5,1,1,,,,
070713714,5,1,1,,,,
070713726,5,1,1,,,,
070713732,5,0,0,,,,
070726567,5,12,12,,,,
070726624,5,14,14,,,,
070726636,5,5,5,,,,
070733345,5,15,15,,,,
070733351,5,40,40,,,,
070762477,5,1,1,,,,
070765894,5,1,1,,,,
070765969,5,0,0,,,,
070765975,5,0,0,,,,
070766012,5,0,0,,,,
070766064,5,0,0,,,,
070766070,5,0,0,,,,
070766093,5,0,0,,,,
070766104,5,0,0,,,,
070766127,5,0,0,,,,
070766162,5,0,0,,,,
070766191,5,1,1,,,,
070766225,5,1,1,,,,
070766231,5,1,1,,,,
070766248,5,1,1,,,,
070777759,5,20,20,,,,
070777765,5,3,3,,,,
070777788,5,8,8,,,,
070803902,5,4,4,,,,
070814365,5,0,0,,,,
070814394,5,0,0,,,,
070814405,5,3,3,,,,
070817874,5,1,1,,,,
070817886,5,1,1,,,,
070817892,5,1,1,,,,
070818654,5,0,0,,,,
070818689,5,2,2,,,,
070818712,5,2,2,,,,
070818735,5,1,1,,,,
070818758,5,1,1,,,,
070826155,5,1,1,,,,
070833549,5,2,2,,,,
070833555,5,5,5,,,,
070833578,5,1,1,,,,
070833590,5,2,2,,,,
070833624,5,2,2,,,,
070848296,5,3,3,,,,
070860770,5,40,40,,,,
070925320,5,4,4,,,,
070925343,5,4,4,,,,
070925366,5,4,4,,,,
070925389,5,4,4,,,,
070925504,5,2,2,,,,
070925527,5,3,3,,,,
070925579,5,1,1,,,,
070988509,5,1,1,,,,
071028925,5,5,5,,,,
071028948,5,0,0,,,,
071057337,5,1,1,,,,
071057354,5,0,0,,,,
071057395,5,1,1,,,,
071065344,5,0,0,,,,
071065356,5,1,1,,,,
071065362,5,1,1,,,,
071065379,5,0,0,,,,
071076118,5,4,4,,,,
071076124,5,4,4,,,,
071089604,5,4,4,,,,
071089610,5,4,4,,,,
071149920,5,1,1,,,,
071197620,5,0,0,,,,
071265655,5,2,2,,,,
071265661,5,2,2,,,,
071420570,5,0,0,,,,
071420633,5,2,2,,,,
071456562,5,0,0,,,,
071456579,5,0,0,,,,
071566040,5,2,2,,,,
071566057,5,3,3,,,,
071654650,5,0,0,,,,
071654667,5,0,0,,,,
071654857,5,1,1,,,,
071695249,5,0,0,,,,
071695261,5,1,1,,,,
071704632,5,4,4,,,,
071709080,5,16,16,,,,
071709097,5,16,16,,,,
071832163,5,25,25,,,,
071876715,5,3,3,,,,
071909701,5,15,15,,,,
071909724,5,20,20,,,,
071909730,5,20,20,,,,
071909747,5,39,39,,,,
071935934,5,30,30,,,,
071939014,5,3,3,,,,
071964755,5,2,2,,,,
072007914,5,2,2,,,,
072007920,5,1,1,,,,
072007937,5,2,2,,,,
072007954,5,1,1,,,,
072194092,5,1,1,,,,
071872155,5,2,2,,,,
071872368,5,1,1,,,,
071872086,5,1,1,,,,
071872276,5,1,1,,,,
071872299,5,2,2,,,,
071872316,5,1,1,,,,
071872103,5,1,1,,,,
071654638,5,5,5,,,,
071654794,5,7,7,,,,
071732045,5,2,2,,,,
073420428,5,5,5,,,,
073066628,5,4,4,,,,
073066640,5,2,2,,,,
071791106,5,5,5,,,,
073066674,5,5,5,,,,
073066686,5,2,2,,,,
073185769,5,5,5,,,,
071654581,5,3,3,,,,
065432622,5,20,20,,,,
071872074,5,1,1,,,,
071872092,5,2,2,,,,
073066663,5,3,3,,,,
071909678,5,5,5,,,,
072907068,5,3,3,,,,
072663804,5,2,2,,,,
072663833,5,3,3,,,,
072663879,5,1,1,,,,
072663891,5,1,1,,,,
070765952,5,1,1,,,,
072785366,5,2,2,,,,
072785297,5,1,1,,,,
072785354,5,6,6,,,,
072785078,5,6,6,,,,
070765917,5,1,1,,,,
070766110,5,2,2,,,,
072820803,5,2,2,,,,
072820814,5,1,1,,,,
071909661,5,5,5,,,,
072785176,5,2,2,,,,
071654863,5,0,0,,,,
071654644,5,0,0,,,,
063280660,5,1,1,,,,
070837844,5,1,1,,,,
070765785,5,3,3,,,,
071654621,5,8,8,,,,
071654609,5,2,2,,,,
072859164,5,6,6,,,,
072859147,5,7,7,,,,
070319894,5,15,15,,,,
071432210,5,3,3,,,,
071432193,5,2,2,,,,
071431983,5,3,3,,,,
071931610,5,347,347,,,,
071847883,5,1,1,,,,
072182526,5,3,3,,,,
072283735,5,1,1,,,,
072283706,5,1,1,,,,
071931679,5,9,9,,,,
072282955,5,3,3,,,,
072282546,5,5,5,,,,
072282673,5,1,1,,,,
072282494,5,1,1,,,,
072282517,5,1,1,,,,
072282984,5,9,9,,,,
072282834,5,1,1,,,,
072282638,5,15,15,,,,
072282615,5,10,10,,,,
072282581,5,4,4,,,,
072282644,5,19,19,,,,
072282402,5,8,8,,,,
072282385,5,7,7,,,,
072282448,5,10,10,,,,
072282419,5,7,7,,,,
072282857,5,3,3,,,,
072282431,5,3,3,,,,
072561164,5,1,1,,,,
072561176,5,18,18,,,,
072059909,5,1,1,,,,
072561182,5,18,18,,,,
072561280,5,8,8,,,,
072561320,5,12,12,,,,
072561441,5,5,5,,,,
072561544,5,2,2,,,,
072059875,5,1,1,,,,
072059921,5,0,0,,,,
072137201,5,0,0,,,,
072882441,5,3,3,,,,
072882395,5,4,4,,,,
072882032,5,5,5,,,,
072283689,5,0,0,,,,
072283672,5,0,0,,,,
071931656,5,2,2,,,,
072283073,5,0,0,,,,
071982635,5,0,0,,,,
072283021,5,1,1,,,,
071635892,5,0,0,,,,
072236625,5,1,1,,,,
071982629,5,0,0,,,,
072283695,5,0,0,,,,
071982641,5,0,0,,,,
072208573,5,1,1,,,,
072283044,5,2,2,,,,
072282477,5,1,1,,,,
072881966,5,4,4,,,,
072882014,5,1,1,,,,
072882061,5,4,4,,,,
072882078,5,4,4,,,,
073347953,5,15,15,,,,
073347982,5,10,10,,,,
072613225,5,2,2,,,,
072561222,5,9,9,,,,
072882147,5,2,2,,,,
073347976,5,15,15,,,,
073347999,5,10,10,,,,
072838218,5,6,6,,,,
072561274,5,7,7,,,,
072561251,5,4,4,,,,
072283050,5,12,12,,,,
072208544,5,3,3,,,,
072365264,5,3,3,,,,
072561389,5,2,2,,,,
072282961,5,3,3,,,,
072838178,5,10,10,,,,
072838224,5,4,4,,,,
072282805,5,3,3,,,,
072208584,5,3,3,,,,
072561406,5,1,1,,,,
072613219,5,2,2,,,,
072838155,5,4,4,,,,
072838161,5,5,5,,,,
072561372,5,5,5,,,,
072561204,5,33,33,,,,
072838316,5,8,8,,,,
072282598,5,0,0,,,,
072347223,5,0,0,,,,
072613202,5,0,0,,,,
071636165,5,0,0,,,,
072283303,5,0,0,,,,
072282914,5,0,0,,,,
071847572,5,0,0,,,,
071636038,5,0,0,,,,
071636136,5,0,0,,,,
071847946,5,0,0,,,,
071635961,5,0,0,,,,
071847566,5,0,0,,,,
071847710,5,0,0,,,,
072346973,5,0,0,,,,
073121724,5,1,1,,,,
071472703,5,0,0,,,,
072283741,5,0,0,,,,
072283084,5,0,0,,,,
071635673,5,0,0,,,,
071848087,5,0,0,,,,
071847981,5,0,0,,,,
071472663,5,0,0,,,,
072283539,5,0,0,,,,
071847641,5,0,0,,,,
073132061,5,2,2,,,,
072283643,5,0,0,,,,
071848133,5,0,0,,,,
071636124,5,0,0,,,,
071848450,5,0,0,,,,
073058759,5,1,1,,,,
073058765,5,1,1,,,,
073132124,5,3,3,,,,
071848513,5,0,0,,,,
072347044,5,0,0,,,,
072283654,5,0,0,,,,
071635955,5,0,0,,,,
071472732,5,0,0,,,,
071635840,5,0,0,,,,
072283637,5,0,0,,,,
072347275,5,0,0,,,,
071847727,5,0,0,,,,
072406845,5,0,0,,,,
072282863,5,0,0,,,,
072346702,5,0,0,,,,
072283096,5,0,0,,,,
071847670,5,0,0,,,,
071635742,5,0,0,,,,
072347033,5,0,0,,,,
072283620,5,0,0,,,,
072882055,5,1,1,,,,
071636009,5,0,0,,,,
071472565,5,0,0,,,,
072346610,5,0,0,,,,
072346984,5,0,0,,,,
072346846,5,0,0,,,,
071635707,5,0,0,,,,
072346691,5,0,0,,,,
071636188,5,0,0,,,,
071472605,5,0,0,,,,
071847704,5,0,0,,,,
072406764,5,0,0,,,,
072347027,5,0,0,,,,
072346967,5,0,0,,,,
072346679,5,0,0,,,,
072347315,5,0,0,,,,
072282696,5,0,0,,,,
072882216,5,1,1,,,,
071472784,5,0,0,,,,
072406897,5,0,0,,,,
071472824,5,0,0,,,,
071635759,5,0,0,,,,
071848254,5,0,0,,,,
072882280,5,1,1,,,,
072283355,5,0,0,,,,
071847825,5,0,0,,,,
072347010,5,0,0,,,,
072347079,5,0,0,,,,
072236602,5,0,0,,,,
072882412,5,1,1,,,,
072882268,5,2,2,,,,
072882493,5,3,3,,,,
071848323,5,0,0,,,,
072347252,5,0,0,,,,
072406782,5,0,0,,,,
072283666,5,0,0,,,,
071472790,5,0,0,,,,
071472513,5,0,0,,,,
072283476,5,0,0,,,,
071848219,5,0,0,,,,
071848352,5,0,0,,,,
072346881,5,0,0,,,,
073121736,5,1,1,,,,
072347062,5,0,0,,,,
071636257,5,0,0,,,,
072282713,5,0,0,,,,
072346921,5,0,0,,,,
072283729,5,0,0,,,,
071636171,5,0,0,,,,
071848409,5,0,0,,,,
071847998,5,0,0,,,,
071636107,5,0,0,,,,
071848421,5,0,0,,,,
072346783,5,0,0,,,,
072283015,5,1,1,,,,
072346817,5,0,0,,,,
072282500,5,0,0,,,,
071848565,5,0,0,,,,
072347085,5,0,0,,,,
072282483,5,0,0,,,,
072882337,5,1,1,,,,
071635771,5,0,0,,,,
071847877,5,0,0,,,,
073121713,5,1,1,,,,
072882343,5,2,2,,,,
072452864,5,0,0,,,,
071636113,5,0,0,,,,
071636044,5,0,0,,,,
071848012,5,0,0,,,,
071848191,5,0,0,,,,
071472749,5,0,0,,,,
071848029,5,0,0,,,,
071848317,5,0,0,,,,
071635713,5,0,0,,,,
071848035,5,0,0,,,,
073058742,5,1,1,,,,
071636021,5,0,0,,,,
071472761,5,0,0,,,,
072346938,5,0,0,,,,
071848041,5,0,0,,,,
071847744,5,0,0,,,,
072283349,5,0,0,,,,
072346644,5,0,0,,,,
071472714,5,0,0,,,,
073121707,5,1,1,,,,
071472686,5,0,0,,,,
072882245,5,2,2,,,,
072346996,5,0,0,,,,
072347183,5,0,0,,,,
071635696,5,0,0,,,,
071847791,5,0,0,,,,
071472778,5,0,0,,,,
072283545,5,0,0,,,,
072347298,5,0,0,,,,
071848185,5,0,0,,,,
072882458,5,1,1,,,,
072882354,5,3,3,,,,
071848507,5,0,0,,,,
071848277,5,0,0,,,,
072346627,5,0,0,,,,
071847595,5,0,0,,,,
071847923,5,0,0,,,,
071848144,5,0,0,,,,
071848536,5,0,0,,,,
072882320,5,1,1,,,,
072346800,5,0,0,,,,
071635990,5,0,0,,,,
071848006,5,0,0,,,,
071472628,5,0,0,,,,
071472726,5,0,0,,,,
071848104,5,0,0,,,,
072347160,5,0,0,,,,
072282932,5,1,1,,,,
072347344,5,0,0,,,,
071472634,5,0,0,,,,
071472588,5,0,0,,,,
072283482,5,0,0,,,,
072347056,5,0,0,,,,
072347148,5,0,0,,,,
072452858,5,1,1,,,,
071472674,5,0,0,,,,
072137132,5,1,1,,,,
072283107,5,0,0,,,,
071848093,5,0,0,,,,
071848369,5,0,0,,,,
072137190,5,0,0,,,,
072059852,5,0,0,,,,
071848334,5,0,0,,,,
072137218,5,0,0,,,,
071636015,5,1,1,,,,
071635736,5,1,1,,,,
071432262,5,1,1,,,,
071432141,5,1,1,,,,
071432285,5,1,1,,,,
071432095,5,6,6,,,,
071847975,5,1,1,,,,
071847952,5,1,1,,,,
071847934,5,1,1,,,,
070670522,5,20,20,,,,
070670516,5,20,20,,,,
070573009,5,8,8,,,,
070572903,5,10,10,,,,
070140464,5,17,17,,,,
070140378,5,17,17,,,,
059475539,5,1,1,,,,
059494614,5,4,4,,,,
059501968,5,2,2,,,,
061407417,5,5,5,,,,
061407423,5,16,16,,,,
061407509,5,70,70,,,,
061408779,5,10,10,,,,
061611549,5,4,4,,,,
063200366,5,7,7,,,,
063200756,5,2,2,,,,
063200802,5,2,2,,,,
063372799,5,3,3,,,,
064429906,5,60,60,,,,
064690334,5,2,2,,,,
066457787,5,17,17,,,,
066457902,5,50,50,,,,
066559730,5,17,17,,,,
066457804,5,2,2,,,,
066457833,5,2,2,,,,
067008097,5,23,23,,,,
066457879,5,6,6,,,,
067008074,5,45,45,,,,
072111197,5,20,20,,,,
070634105,5,60,60,,,,
066457919,5,99,99,,,,
067008080,5,22,22,,,,
064431930,5,0,0,,,,
067041200,5,2,2,,,,
070574020,5,15,15,,,,
064689878,5,0,0,,,,
061408762,5,0,0,,,,
064859240,5,39,39,,,,
061411544,5,0,0,,,,
059529166,5,4,4,,,,
061401867,5,10,10,,,,
061411586,5,2,2,,,,
070126528,5,75,75,,,,
064846543,5,20,20,,,,
063704696,5,299,299,,,,
064850422,5,0,0,,,,
062234199,5,0,0,,,,
062415803,5,0,0,,,,
063731692,5,0,0,,,,
065581583,5,30,30,,,,
065581560,5,25,25,,,,
066710810,5,35,35,,,,
064654194,5,255,255,,,,
070828798,5,116,116,,,,
072900997,5,55,55,,,,
072901005,5,155,155,,,,
072901011,5,160,160,,,,
072901028,5,90,90,,,,
072901034,5,65,65,,,,
072901040,5,60,60,,,,
072901092,5,130,130,,,,
072901086,5,150,150,,,,
072901074,5,150,150,,,,
072901063,5,150,150,,,,
066710879,5,69,69,,,,
070827459,5,56,56,,,,
070828775,5,160,160,,,,
070828781,5,90,90,,,,
071204446,5,330,330,,,,
071204452,5,100,100,,,,
073114578,5,130,130,,,,
073615383,5,60,60,,,,
070122878,5,50,50,,,,
064859073,5,39,39,,,,
072434667,5,60,60,,,,
064846572,5,25,25,,,,
061401838,5,39,39,,,,
063731778,5,35,35,,,,
070126730,5,248,248,,,,
070126764,5,138,138,,,,
070126626,5,248,248,,,,
070126678,5,135,135,,,,
063704650,5,335,335,,,,
066695781,5,5,5,,,,
057004583,5,4,4,,,,
053199075,5,4,4,,,,
055037869,5,4,4,,,,
054154835,5,4,4,,,,
051639601,5,4,4,,,,
066695815,5,4,4,,,,
051215072,5,4,4,,,,
073724034,5,3,3,,,,
059128871,5,4,4,,,,
073317943,5,4,4,,,,
059045110,5,4,4,,,,
059045133,5,3,3,,,,
059007219,5,8,8,,,,
061031665,5,7,7,,,,
061997414,5,7,7,,,,
061997529,5,6,6,,,,
062409068,5,7,7,,,,
071121814,5,10,10,,,,
063553846,5,4,4,,,,
073106663,5,4,4,,,,
051847366,5,4,4,,,,
051644099,5,4,4,,,,
051643745,5,4,4,,,,
072333389,5,3,3,,,,
059044218,5,4,4,,,,
057255417,5,4,4,,,,
061815696,5,3,3,,,,
050436192,5,4,4,,,,
071846129-001,5,3,3,,,,
051823377,5,4,4,,,,
057262414,5,4,4,,,,
064956574,5,4,4,,,,
052166317,5,7,7,,,,
057015558,5,7,7,,,,
053801066,5,7,7,,,,
051639739,5,7,7,,,,
051580127,5,6,6,,,,
057559876,5,7,7,,,,
059733373,5,16,16,,,,
057015420,5,7,7,,,,
051639722,5,7,7,,,,
051639077,5,7,7,,,,
051639630,5,7,7,,,,
071392613,5,7,7,,,,
071392624,5,7,7,,,,
055922651,5,7,7,,,,
051639273,5,8,8,,,,
066800934-001,5,6,6,,,,
055921957,5,7,7,,,,
051642493,5,6,6,,,,
051296548,5,14,14,,,,
072092287,5,6,6,,,,
066800617,5,6,6,,,,
051639394,5,8,8,,,,
073739173,5,7,7,,,,
051642504,5,8,8,,,,
050223461,5,6,6,,,,
053687868,5,6,6,,,,
061233566,5,6,6,,,,
061887101,5,5,5,,,,
061887118,5,5,5,,,,
063461423,5,7,7,,,,
070948431,5,8,8,,,,
063465511,5,7,7,,,,
070948581,5,6,6,,,,
070948667,5,6,6,,,,
061887147-001,5,5,5,,,,
073317995,5,6,6,,,,
051642579,5,8,8,,,,
051642579-001,5,8,8,,,,
063575847,5,7,7,,,,
059044255,5,8,8,,,,
071632215,5,7,7,,,,
053791364,5,7,7,,,,
054640628,5,7,7,,,,
059736623,5,14,14,,,,
072706248,5,8,8,,,,
072695046,5,8,8,,,,
059813843,5,14,14,,,,
063553902,5,7,7,,,,
063575830,5,7,7,,,,
063553885,5,7,7,,,,
051643889,5,7,7,,,,
051644076,5,8,8,,,,
051643722,5,8,8,,,,
051643970,5,8,8,,,,
051644001,5,8,8,,,,
051643912,5,7,7,,,,
067847635,5,7,7,,,,
071632123,5,7,7,,,,
059044192,5,7,7,,,,
059044186,5,6,6,,,,
074070310,5,6,6,,,,
064680219,5,7,7,,,,
071631971-001,5,6,6,,,,
074070356,5,6,6,,,,
071666854-001,5,6,6,,,,
059043567,5,7,7,,,,
059051085,5,7,7,,,,
059051125,5,7,7,,,,
071144390,5,6,6,,,,
071144580,5,6,6,,,,
055374763,5,7,7,,,,
054485414,5,7,7,,,,
055220139,5,7,7,,,,
057255291,5,7,7,,,,
072333677,5,7,7,,,,
051643843,5,7,7,,,,
071846325,5,6,6,,,,
071846538,5,6,6,,,,
071846624,5,6,6,,,,
071862622,5,5,5,,,,
071862743,5,5,5,,,,
071862795,5,5,5,,,,
071863097,5,5,5,,,,
071863120,5,5,5,,,,
071863143,5,5,5,,,,
051643647,5,8,8,,,,
052940426,5,7,7,,,,
059850389,5,8,8,,,,
061717004,5,6,6,,,,
051850010,5,8,8,,,,
061850974,5,6,6,,,,
062897139,5,8,8,,,,
071863143-001,5,6,6,,,,
051643405,5,6,6,,,,
061717027,5,4,4,,,,
071863120-001,5,6,6,,,,
071846550-002,5,7,7,,,,
071846498-002,5,6,6,,,,
071862622-002,5,6,6,,,,
071863097-002,5,6,6,,,,
071863143-002,5,6,6,,,,
071862576-002,5,6,6,,,,
071846538-003,5,6,6,,,,
064108254,5,6,6,,,,
051643336,5,8,8,,,,
067839109-001,5,6,6,,,,
067839305-001,5,6,6,,,,
051215550,5,5,5,,,,
051643313,5,7,7,,,,
052574404,5,6,6,,,,
071453029-001,5,6,6,,,,
071341087-001,5,6,6,,,,
072619236,5,6,6,,,,
072619311,5,6,6,,,,
071392360-002,5,6,6,,,,
067839196,5,6,6,,,,
067839305,5,6,6,,,,
072619426-001,5,7,7,,,,
062895556,5,16,16,,,,
051643342,5,8,8,,,,
051643428,5,8,8,,,,
066804521,5,7,7,,,,
071392360-001,5,6,6,,,,
071199589,5,5,5,,,,
057559761,5,37,37,,,,
051639699,5,33,33,,,,
052371137,5,36,36,,,,
055922668,5,32,32,,,,
055922680,5,33,33,,,,
051178593,5,32,32,,,,
051638942,5,39,39,,,,
051742841,5,39,39,,,,
051639117,5,36,36,,,,
051639054,5,35,35,,,,
061887199-001,5,27,27,,,,
059044157,5,38,38,,,,
066889051,5,32,32,,,,
067086671,5,32,32,,,,
051643768,5,41,41,,,,
058480989,5,20,20,,,,
059043262,5,32,32,,,,
056266515,5,35,35,,,,
056266538,5,35,35,,,,
054485351,5,35,35,,,,
054975353,5,34,34,,,,
051649347,5,22,22,,,,
059127647,5,26,26,,,,
051643492,5,38,38,,,,
051935544,5,39,39,,,,
051639002,5,78,78,,,,
064621020,5,68,68,,,,
051643935,5,73,73,,,,
051644139,5,81,81,,,,
066893863,5,64,64,,,,
059045012,5,70,70,,,,
066889039,5,64,64,,,,
054975324,5,68,68,,,,
051916947,5,78,78,,,,
051671187,5,1,1,,,,
051671193,5,1,1,,,,
051776829,5,1,1,,,,
051996102,5,1,1,,,,
052316135,5,1,1,,,,
070499662,5,0,0,,,,
050573126,5,1,1,30404726,,,
054164535,5,1,1,30404726,,,
050573322,5,1,1,30404726,,,
051006901,5,1,1,30404726,,,
067768423,5,1,1,30404726,,,
067768417,5,1,1,30404726,,,
051605388-001,5,1,1,30404726,,,
051605388,5,1,1,30404726,,,
051403045,5,0,0,,,,
055112135,5,1,1,30404726,,,
054845571,5,1,1,30404726,,,
066000308,5,1,1,,,,
052411552,5,0,0,,,,
067853719,5,2,2,,,,
052411667,5,1,1,,,,
065185666,5,1,1,,,,
065185706,5,1,1,,,,
065283348,5,1,1,,,,
057653848,5,1,1,30404826,,,
053970515,5,1,1,,,,
071915722,5,2,2,,,,
067850930,5,1,1,,,,
067832128,5,1,1,,,,
061908032,5,1,1,,,,
066910723,5,1,1,,,,
071915653,5,2,2,,,,
071915664,5,0,0,30404326,,,
051594670,5,1,1,30588425,,,
057825170,5,2,1,30531099,,,
057825233,5,2,1,30531108,,,
071864113,5,1,1,30584465,,,
072693751,5,1,1,,,,
053911008,5,1,1,,,,
066134478,5,1,1,,,,
066139536,5,1,1,,,,
054845542,5,1,1,,,,
053965050,5,0,0,,,,
065683278,5,1,1,,,,
066273439,5,1,1,,,,
054845611-001,5,1,1,,,,
057862833,5,1,1,,,,
067850982,5,1,1,,,,
067851290,5,1,1,30651065,,,
055856971,5,1,1,,,,
066159132,5,2,2,,,,
067818647,5,1,1,,,,
071915618,5,1,1,,,,
071916387,5,2,2,,,,
052412171,5,1,1,,,,
052488443,5,1,1,,,,
066133208,5,1,1,,,,
073022548,5,1,1,,,,
073022560,5,1,1,,,,
073022289,5,3,3,,,,
071901709,5,0,0,30404326,,,
071901634,5,0,0,30404326,,,
071901646,5,0,0,30404326,,,
050195683,5,1,1,30404886,,,
054743213,5,1,1,,,,
