"ITEM","PROMO_ZONE_ID","SIMPLE_PROMO_RETAIL"
"060358764",7,5.19
"052115079",7,5.24
"056747839",6,4.48
"056747839",7,4.66
"062585111",7,5.24
"055183833",7,4.70
"052223481",6,4.48
"052223481",7,4.70
"065437899",7,1.33
"071065523",7,1.33
"067422683",7,1.33
"058550291",5,1.33
"060268323",5,1.33
"065437899",5,1.33
"071065477",5,1.33
"067422677",5,1.33
"058556054-002",7,1.33
"058550291-001",7,1.33
"058556054-001",9,1.33
"051925654",7,1.33
"058549898",7,1.33
"060268323",7,1.33
"058556054",7,1.33
"067420967",7,1.33
"071065477",7,1.33
"073314376",6,1.33
"073314382",6,1.33
"073314399",6,1.33
"073314416",6,1.33
"073314422",6,1.33
"073314439",6,1.33
"073314474",6,1.33
"073314497",6,1.33
"073314382",9,1.33
"073314399",9,1.33
"073314416",9,1.33
"073314422",9,1.33
"073314439",9,1.33
"073314474",9,1.33
"073314497",9,1.33
"073314376",7,1.33
"073314439",7,1.33
"073314474",7,1.33
"073314497",7,1.33
"073314416",7,1.33
"073314399",7,1.33
"073314382",7,1.33
"073314422",7,1.33
"073314439",5,1.33
"073314399",5,1.33
"073314416",5,1.33
"073314422",5,1.33
"073314376",9,1.33
"065748256",6,4.00
"065748256",7,4.16
"073417623",9,4.07
"067655689",9,4.00
"067655689",7,4.20
"067655332",7,4.15
"067655608",9,4.00
"071464494",9,4.00
"067654114",9,4.00
"064062986",9,4.00
"071464258",6,4.00
"067654114",6,4.00
"067654114",5,4.00
"067654114",7,4.16
"065747590",6,4.00
"071464258",7,4.16
"058781443",5,4.00
"058781443",7,4.16
"065747590",5,4.00
"065747590",9,4.00
"065748256",9,4.00
"067528748",7,6.00
"071215174",6,5.33
"071215174",7,5.33
"071215174",5,5.33
"057527845",6,4.00
"067528748",6,6.00
"071215174",9,5.33
"057527845",7,4.00
"057527845",9,4.00
"057527845",5,4.00
"067528748",5,6.00
"067528748",9,6.00
"073292705",6,1.00
"073292705",5,1.00
"073292705",9,1.00
"072426769",7,1.49
"072426942",7,1.49
"072427048",7,1.49
"072427083",7,1.49
"072426769",6,1.49
"072427083",6,1.49
"072427175",5,1.49
"072427123",5,1.49
"072427526",7,2.49
"072427780",7,2.49
"061252708",9,2.00
"061252708",6,2.00
"061252708",5,2.00
"061252708",7,2.00
"061251168",5,2.00
"061251168",9,2.00
"061251168",6,2.00
"061251168",7,2.00
"061252858",9,2.00
"061252858",6,2.00
"061252858",5,2.00
"061252858",7,2.00
"072729267",7,1.99
"072729267",5,1.99
"072729267",9,1.99
"072729267",6,1.99
"071056661",7,2.00
"071056661",9,2.00
"070662273",7,2.00
"070662273",9,2.00
"061278471",7,2.00
"060245195-001",6,2.00
"060245270-001",6,2.00
"060245258-001",6,2.03
"060245258-001",9,2.03
"071082018",6,1.33
"071082024",9,1.33
"071231908",7,1.33
"060245195-001",7,2.00
"057272688",7,1.90
"057266638",7,1.90
"060245270-001",5,2.00
"060245270-001",9,2.00
"050604892-001",7,1.47
"050604892",9,1.40
"064001316",5,6.70
"052007392",7,6.97
"052007392",6,6.70
"052007392",5,6.70
"052007363",6,6.70
"052007363",7,6.97
"052007363",5,6.70
"066902969",7,6.97
"052368390",7,6.97
"052368390",6,6.70
"052368390",9,6.70
"052007334",7,6.97
"052007334",6,6.70
"052007334",5,6.70
"052007432",7,6.97
"058540222",9,6.38
"065689715",9,6.38
"050346275",9,6.38
"051607582",9,6.38
"050844964",9,6.38
"050604892-001",5,1.40
"050604892",6,1.40
"050604892",7,1.47
"050604892",5,1.40
"050604892-001",9,1.40
"050604892-001",6,1.40
"050346027",9,6.38
"065692555",9,6.38
"050656530",9,6.38
"050656518",9,6.38
"050346344",9,6.38
"050346315",9,6.38
"073417600",5,6.63
"055811097",5,6.38
"058540222",5,6.38
"051607582",5,6.38
"065692273",9,6.38
"065692273",7,6.63
"050656524",9,6.38
"050656524",7,6.63
"050345938",9,6.38
"073417600",9,6.63
"052368073",9,2.40
"052368073",6,2.40
"055823250",9,2.40
"053353209",9,2.40
"053353209",7,2.52
"071668288",9,2.39
"066485413",9,1.90
"057266638",9,1.90
"060245258",6,2.03
"060245258-001",7,2.03
"060245258",5,2.03
"060245195",7,2.00
"064089471",9,2.40
"071668288",6,2.39
"064089471",6,2.40
"064089471",7,2.40
"071668288",5,2.39
"071668288",7,2.39
"072008147",9,2.40
"064089471",5,2.40
"073379949",7,2.39
"073379949",6,2.39
"073379949",5,2.39
"072008147",6,2.40
"072008147",5,2.40
"053353209",5,2.40
"073379949",9,2.39
"052368073",5,2.40
"055823250",7,2.50
"055823250",6,2.40
"055823250",5,2.40
"053353209",6,2.40
"072008147",7,2.50
"067465545",9,6.00
"067465545",5,6.00
"067465856",7,5.60
"067465856",9,5.60
"067465856",5,5.60
"067466008",9,6.00
"067466008",7,6.00
"067466008",6,6.00
"067466095",5,4.80
"067465885",5,5.20
"052879729",6,6.38
"073417600",6,6.63
"065692555",7,6.63
"050346321",5,6.38
"052879729",5,6.38
"050656501",5,6.38
"058540222",6,6.38
"065689715",5,6.38
"050346027",5,6.38
"050345944",9,6.38
"050345944",5,6.38
"050844941",9,6.38
"050844941",5,6.38
"050346321",9,6.38
"050346315",6,6.38
"051607582",7,6.63
"050844964",7,6.63
"050844964",6,6.38
"050844964",5,6.38
"073417600",7,6.63
"050346344",5,6.38
"055811097",9,6.38
"050345909",9,6.38
"052879729",7,6.70
"055811097",7,6.63
"055811097",6,6.38
"050346315",5,6.38
"050345909",6,6.38
"058472671-001",5,5.99
"060266705-001",5,5.99
"064000346-001",5,5.99
"058472291",5,5.99
"060266377",5,5.99
"067001277",5,5.99
"058472665",5,5.99
"058471424",5,5.99
"058471735",5,5.99
"058472354-001",5,5.99
"058471948-001",5,5.99
"058472763",5,5.99
"058472135",5,5.99
"058471770",5,5.99
"058471827-001",5,5.99
"058472129",5,5.99
"064000513",5,5.99
"058472106-001",5,5.99
"058472734",5,5.99
"058472279-001",5,5.99
"058471735-001",5,5.99
"054409685",5,5.11
"060342120",5,5.11
"054078390",5,5.11
"060337109",5,5.11
"054409852",5,5.11
"054296010",5,5.11
"054296091",5,5.11
"063881732",5,5.11
"065731926",5,5.11
"071143356",6,1.10
"071143385",5,1.10
"071143425",9,1.10
"071143356",5,1.10
"071143454",5,1.10
"071143425",5,1.10
"071143477",5,1.10
"071160865",5,7.20
"071143477",7,1.10
"071143356",9,1.10
"071143477",6,1.10
"071143477",9,1.10
"071143454",9,1.10
"071143425",6,1.10
"071143385",6,1.10
"071143454",6,1.10
"051732421",7,1.00
"051732421",5,1.00
"051732421",6,1.00
"071143425",7,1.10
"071143385",7,1.10
"071143385",9,1.10
"071143454",7,1.10
"071143356",7,1.10
"070814941",5,5.11
"073378835",5,5.11
"073378812",5,5.11
"054905380",5,5.11
"058472135-001",5,5.99
"058467159",5,5.99
"058472210-001",5,5.99
"058467159-001",5,5.99
"067008892",5,5.99
"064000507-001",5,5.99
"058472256-001",5,5.99
"058471712-001",5,5.99
"051044072",5,5.99
"067021986",5,5.99
"060267026",5,5.99
"060266982",5,5.99
"058472210",5,5.99
"051044170-001",5,5.99
"058472129-001",5,5.99
"058472256",5,5.99
"058472291-001",5,5.99
"058471931",5,5.99
"058471862-001",5,5.99
"058472757-001",5,5.99
"070811662",9,1.84
"070811299",7,1.84
"070811299",9,1.84
"062330839",9,1.00
"062330839",7,1.00
"062330839",5,1.00
"062330839",6,1.00
"051732421",9,1.00
"070809222",7,1.84
"070809245",9,1.84
"070809245",7,1.84
"070809734",9,1.84
"070811063",7,1.84
"070811063",9,1.84
"070811587",7,1.84
"070811587",9,1.84
"070820081",9,2.24
"070771057",9,1.84
"070771132",7,1.84
"070771132",9,1.84
"070797551",7,1.84
"070797551",9,1.84
"070808586",9,1.84
"067420950",5,2.00
"062331222",6,2.00
"062463814",5,2.00
"061278505",7,2.00
"062332359",7,2.00
"062332359",5,2.00
"061278505",9,2.00
"062331222",7,2.00
"062463814",7,2.00
"056747874",6,4.48
"052115079",6,4.99
"062585111",6,4.99
"055183833",6,4.48
"060491530",6,4.99
"061313637",6,4.99
"056747845",6,4.48
"073378835",7,5.37
"067655142",7,5.97
"054296246",9,5.11
"054078424",9,5.11
"054078424",7,5.31
"064000346",5,5.99
"058471827",5,5.99
"051650765-001",5,5.99
"067001064",5,5.99
"060267036",5,5.99
"064000507",5,5.99
"070814941",7,5.37
"054078390",6,5.11
"054078390",7,5.31
"060337109",6,5.11
"060337109",7,5.31
"067655390",7,5.97
"054409852",6,5.11
"054409852",7,5.31
"070811685",7,1.84
"070775456",7,1.84
"070775485",7,1.84
"070820115",7,2.24
"070819878",7,2.24
"070808724",7,1.84
"070820265",7,2.24
"070808753",7,1.84
"070809406",7,1.84
"070809504",7,1.84
"070820052",7,2.24
"070811466",9,1.84
"070820173",7,2.24
"070820167",9,2.24
"070811679",7,1.84
"070811679",6,1.84
"070820207",7,2.24
"070809078",7,1.84
"066099415",7,2.24
"070809118",7,1.84
"070793526",7,1.84
"061253229",9,2.00
"061253229",6,2.00
"061253229",5,2.00
"061253229",7,2.00
"070820052",6,2.24
"070809406",6,1.84
"070820259",6,2.24
"070811443",6,1.84
"070811466",6,1.84
"070820075",6,2.24
"070820173",6,2.24
"070811466",7,1.84
"070820167",6,2.24
"070809245",6,1.84
"070808753",6,1.84
"072712603",5,3.32
"067639732",9,1.95
"067639732",5,1.95
"067639732",6,1.95
"072807394",7,1.95
"072807394",5,1.95
"072807394",9,1.95
"072807394",6,1.95
"050250508",7,5.31
"054409950",9,5.11
"054409950",6,5.11
"054409950",7,5.31
"065734789",6,5.11
"054212525",7,5.31
"065731527",6,5.11
"065731527",7,5.31
"067654949",7,5.97
"050250508",6,5.11
"070820173",9,2.24
"070820075",9,2.24
"070820075",7,2.24
"070809734",6,1.84
"070811063",6,1.84
"070820081",7,2.24
"070820259",9,2.24
"070820167",7,2.24
"070809222",6,1.84
"070809504",6,1.84
"070811443",7,1.84
"070808586",5,1.84
"070811662",5,1.84
"070811299",5,1.84
"073292705",7,1.00
"070811466",5,1.84
"070820259",5,2.24
"070820075",5,2.24
"070809734",5,1.84
"070811587",5,1.84
"070820081",5,2.24
"070771057",5,1.84
"070771132",5,1.84
"070797551",5,1.84
"067670912",7,1.95
"067670912",9,1.95
"067670912",6,1.95
"067670912",5,1.95
"067670365",7,1.95
"067670365",9,1.95
"067670365",6,1.95
"067670365",5,1.95
"067670215",7,1.95
"070820265",9,2.24
"070811679",9,1.84
"070811679",5,1.84
"066099415",9,2.24
"070809118",9,1.84
"070793526",9,1.84
"070811685",9,1.84
"070775456",9,1.84
"070775485",9,1.84
"070820115",9,2.24
"070819878",9,2.24
"070808724",9,1.84
"070809406",5,1.84
"070809504",5,1.84
"070820052",5,2.24
"070809222",5,1.84
"070819953",9,1.84
"070820207",9,2.24
"070809078",9,1.84
"070819878",5,2.24
"070809245",5,1.84
"070820167",5,2.24
"070820173",5,2.24
"070811063",5,1.84
"070809504",9,1.84
"070819953",5,1.84
"070820207",5,2.24
"070809078",5,1.84
"066099415",5,2.24
"070809118",5,1.84
"070793526",5,1.84
"070811685",5,1.84
"070775456",5,1.84
"070775485",5,1.84
"070820115",5,2.24
"070808724",5,1.84
"070820265",5,2.24
"070808753",5,1.84
"070808753",9,1.84
"070811443",5,1.84
"070809406",9,1.84
"070809222",9,1.84
"070820052",9,2.24
"063881732",7,5.31
"065731926",6,5.11
"065731926",7,5.31
"054409685",6,5.11
"054409685",7,5.31
"060342120",6,5.11
"060342120",7,5.31
"056573416",9,5.11
"056573416",6,5.11
"056573416",7,5.31
"062459250",6,5.11
"062459250",7,5.31
"067670215",9,1.95
"067670215",6,1.95
"067670215",5,1.95
"067670002",6,1.95
"067670002",7,1.95
"067670002",9,1.95
"067670002",5,1.95
"067668933",7,1.95
"067668933",9,1.95
"067668933",5,1.95
"067668933",6,1.95
"067639732",7,1.95
"051537831",7,1.00
"051537831",9,1.00
"051537831",5,1.00
"051537831",6,1.00
"071082030",7,1.00
"071082030",6,1.00
"071082030",5,1.00
"058549898-001",6,1.33
"058556054-001",7,1.33
"058549898-001",7,1.33
"058549898-002",7,1.33
"071998634",7,5.97
"065734000",9,5.11
"065734000",6,5.11
"065734000",7,5.31
"070871273",7,3.87
"072906173",6,2.99
"072906173",7,2.99
"070849104",6,2.54
"070849104",7,2.64
"059258630",6,3.05
"059258630",7,3.05
"065750746",6,3.05
"065750746",7,3.05
"061351418",9,2.99
"070871434",6,3.69
"070871434",7,3.87
"070848716",7,3.87
"072906109",6,2.99
"072906109",7,2.99
"060281214",6,3.05
"050031002",6,2.54
"072905842",6,2.99
"072906328",6,2.99
"061351073",6,2.99
"070871273",6,3.69
"054905380",7,5.31
"054296010",6,5.11
"054296010",7,5.31
"054296091",6,5.11
"054296091",7,5.31
"067654686",7,5.97
"073378812",7,5.37
"054905380",6,5.11
"054409800",5,5.11
"065734334",6,5.11
"054296246",5,5.11
"054296246",6,5.11
"073378835",6,5.11
"054409800",6,5.11
"065733174",6,5.11
"065733174",5,5.11
"050027935",6,2.54
"050027935",7,2.54
"064103340",6,2.99
"072906224",6,2.99
"072906224",7,2.99
"060281698",6,2.54
"060281698",7,2.54
"070848647",6,2.54
"070848647",7,2.64
"065751031",6,3.05
"070848751",6,3.69
"050028289",6,2.54
"050028289",7,2.54
"072906328",9,2.99
"060282186",6,2.54
"070848780",9,3.69
"070848780",7,3.87
"072906196",6,2.99
"072906196",7,2.99
"050008837",6,2.54
"050008837",7,2.54
"061351361",6,2.99
"061351361",7,2.99
"070871388",6,3.69
"070848676",7,3.87
"050028329",6,2.54
"050028329",7,2.54
"070871474",7,3.87
"060281928",6,2.54
"060281928",7,2.54
"059258630",5,3.05
"062330937",9,1.00
"062330937",7,1.00
"062330937",5,1.00
"062330937",6,1.00
"057187858",9,1.00
"057187858",7,1.00
"057187858",5,1.00
"057187858",6,1.00
"052368073",7,2.52
"050031002",5,2.54
"072905842",5,2.99
"072906328",5,2.99
"061351073",5,2.99
"050030821",5,3.05
"060282186",5,2.54
"060291277",5,2.54
"050872786",5,3.05
"070848774",5,3.69
"061351234",5,2.99
"060301549",5,2.54
"072906173",5,2.99
"070849104",5,2.54
"061351361",5,2.99
"072906046",5,2.99
"070871388",5,3.69
"070848676",5,3.69
"060281928",5,2.54
"050027935",5,2.54
"064103340",5,2.99
"072906224",5,2.99
"060281698",5,2.54
"065751031",5,3.05
"070848751",5,3.69
"050028289",5,2.54
"070871434",5,3.69
"072906109",5,2.99
"062463814",6,2.00
"072233317",6,2.00
"060281214",5,3.05
"050028329",5,2.54
"070871474",5,3.69
"070848647",5,2.54
"070848716",5,3.69
"070871549",5,2.99
"070871273",5,3.69
"070848780",5,3.69
"072906196",5,2.99
"050008837",5,2.54
"062463814",9,2.00
"062331222",9,2.00
"071056661",5,2.00
"071056661",6,2.00
"070662273",5,2.00
"070662273",6,2.00
"061278471",5,2.00
"061278471",6,2.00
"061278505",5,2.00
"061278505",6,2.00
"070808724",6,1.84
"070809734",7,1.84
"070820259",7,2.24
"070811443",9,1.84
"070811587",6,1.84
"070820081",6,2.24
"070771057",6,1.84
"070771132",6,1.84
"070797551",6,1.84
"070808586",6,1.84
"070808586",7,1.84
"070811662",7,1.84
"070811299",6,1.84
"070771057",7,1.84
"070811662",6,1.84
"070820265",6,2.24
"070819953",7,1.84
"070820207",6,2.24
"070809078",6,1.84
"066099415",6,2.24
"070809118",6,1.84
"070793526",6,1.84
"070811685",6,1.84
"070775456",6,1.84
"070775485",6,1.84
"070820115",6,2.24
"070819878",6,2.24
"054409852",9,5.11
"054212525",9,5.11
"065733174",7,5.31
"065734789",7,5.31
"073378835",9,5.11
"054296246",7,5.37
"054409800",9,5.11
"065734893",5,5.11
"070814941",6,5.11
"060337109",9,5.11
"065734334",5,5.11
"054078424",6,5.11
"054078424",5,5.11
"054078390",9,5.11
"054409800",7,5.31
"054212525",6,5.11
"058800128",9,5.11
"065734334",7,5.31
"065733174",9,5.11
"054078257",5,5.11
"065734893",7,5.31
"065734334",9,5.11
"065734893",6,5.11
"065734893",9,5.11
"054078257",6,5.11
"054078257",7,5.31
"058800128",7,5.31
"058800128",6,5.11
"058800128",5,5.11
"054295950",6,5.11
"054295950",9,5.11
"054295950",5,5.11
"054295950",7,5.31
"063881732",9,5.11
"063881732",6,5.11
"065731926",9,5.11
"054409685",9,5.11
"060342120",9,5.11
"062459250",9,5.11
"050250508",9,5.11
"065734789",9,5.11
"065731527",9,5.11
"070814941",9,5.11
"067655447",7,5.97
"054078257",9,5.11
"070811345",7,1.84
"070811345",6,1.84
"070811345",5,1.84
"070811345",9,1.84
"070819953",6,1.84
"064000444-001",6,5.99
"058472072",6,5.99
"051650765",6,5.99
"058472072",7,6.29
"051650765",7,5.99
"060266705",6,5.99
"058471205",6,5.99
"067003766",6,5.99
"058472734-001",6,5.99
"058471770-001",6,5.99
"060266776",7,5.99
"058472711-001",7,5.99
"051044072-001",7,5.99
"058472112",6,5.99
"060267026-001",6,5.99
"058471856-001",6,5.99
"058468331",6,5.99
"058472187",7,5.99
"058472187-001",7,5.99
"058472112",7,5.99
"058471205-001",6,5.99
"058471689-001",6,5.99
"060266776",6,5.99
"064000513-001",6,5.99
"058472711-001",6,5.99
"067008990",6,5.99
"058468331-001",7,5.99
"058471931-001",7,6.29
"058471424-001",6,5.99
"058472671",6,5.99
"072729492",5,3.32
"072729492",9,3.32
"072729492",6,3.32
"072729492",7,3.32
"072729342",5,2.32
"072729342",9,2.32
"072729342",6,2.32
"072729342",7,2.32
"072712730",5,2.32
"067680451",9,2.00
"067680451",7,2.00
"067680451",6,2.00
"067680451",5,2.00
"067669235",7,1.95
"067669235",9,1.95
"067669235",5,1.95
"067669235",6,1.95
"067669840",5,1.95
"067669840",7,1.95
"067669840",9,1.95
"067669840",6,1.95
"061253258",6,2.00
"061253258",5,2.00
"061253258",7,2.00
"061251116",9,2.00
"061251116",7,2.00
"061251116",5,2.00
"061251116",6,2.00
"067670699",7,1.95
"067670699",9,1.95
"067670699",5,1.95
"067670699",6,1.95
"061251243",9,2.00
"061251243",6,2.00
"061251243",5,2.00
"061251243",7,2.00
"061253258",9,2.00
"067669575",9,1.95
"067669575",7,1.95
"067669575",6,1.95
"067669356",7,1.95
"067669356",5,1.95
"067669356",9,1.95
"067669356",6,1.95
"072807411",7,1.95
"072807411",5,1.95
"072807411",9,1.95
"072807411",6,1.95
"067669650",6,1.95
"067668858",7,1.95
"067668858",9,1.95
"067668858",5,1.95
"067668858",6,1.95
"067670526",7,1.95
"067670526",5,1.95
"067670526",9,1.95
"067670526",6,1.95
"067669575",5,1.95
"058471735-001",7,6.29
"058472354-001",7,5.99
"064000444",7,5.99
"058471827-001",7,5.99
"058471551-001",7,5.99
"058471551",7,5.99
"058471862",7,6.29
"058472135-001",7,5.99
"064000507-001",7,5.99
"067021986",7,5.99
"060267026",7,5.99
"051044170-001",7,5.99
"058472256",7,6.29
"058471862-001",6,5.99
"058472757-001",6,5.99
"067001064",6,5.99
"058472072-001",6,5.99
"067001467",6,5.99
"051044170",6,5.99
"061277374",9,3.24
"061277374",7,3.24
"061277374",5,3.24
"052461098-001",9,3.24
"052461098",9,3.24
"061277374",6,3.24
"052461098-001",7,3.24
"052461098-001",5,3.24
"052461098",6,3.24
"052461098",5,3.24
"052461098",7,3.24
"052461098-001",6,3.24
"060301549",9,2.54
"072905842",9,2.99
"060282186",9,2.54
"061351234",9,2.99
"070848716",6,3.69
"072906109",9,2.99
"050031002",7,2.54
"050031002",9,2.54
"070849104",9,2.54
"060291277",9,2.54
"061351234",7,2.99
"070871549",9,2.99
"050030821",7,3.05
"060281214",7,3.05
"061351073",9,2.99
"050030821",9,3.05
"060291006",5,2.54
"072906224",9,2.99
"070848751",7,3.87
"050872786",7,3.05
"061351418",6,2.99
"060282186",7,2.54
"060301549",6,2.54
"070848774",7,3.87
"070871434",9,3.69
"070848774",6,3.69
"070871549",7,3.14
"072906173",9,2.99
"060281214",9,3.05
"050872786",9,3.05
"070871273",9,3.69
"070848774",9,3.69
"060291277",6,2.54
"060291277",7,2.54
"070871549",6,2.99
"050872786",6,3.05
"061351234",6,2.99
"060301549",7,2.54
"059258630",9,3.05
"065750746",9,3.05
"065750746",5,3.05
"061351418",7,2.99
"061351418",5,2.99
"060291006",6,2.54
"060291006",9,2.54
"060291006",7,2.54
"061253270",6,2.00
"061253270",5,2.00
"061253270",7,2.00
"067669903",7,1.95
"067669903",9,1.95
"067669903",5,1.95
"067669903",6,1.95
"067669650",7,1.95
"067669650",9,1.95
"067669650",5,1.95
"061253270",9,2.00
"070848676",6,3.69
"050028329",9,2.54
"070871474",9,3.69
"070871474",6,3.69
"060281928",9,2.54
"050027935",9,2.54
"064103340",9,2.99
"064103340",7,2.99
"060281698",9,2.54
"070848647",9,2.54
"065751031",9,3.05
"065751031",7,3.05
"070848751",9,3.69
"050028289",9,2.54
"070848716",9,3.69
"072905842",7,2.99
"072906328",7,2.99
"061351073",7,2.99
"050030821",6,3.05
"071432348",7,5.97
"054296010",9,5.11
"054296091",9,5.11
"073378812",9,5.11
"073378812",6,5.11
"054905380",9,5.11
"071863454",5,0.99
"071863500",5,0.99
"071862933",5,0.99
"071863045",6,0.99
"071863362",6,0.99
"071863402",6,0.99
"071863454",6,0.99
"071863500",6,0.99
"054917521",6,0.99
"055695400",6,0.99
"050325732",6,0.99
"071863045",5,0.99
"071863362",5,0.99
"071863402",5,0.99
"065739336",5,1.20
"071160583",9,1.20
"061279585",5,1.20
"070848780",6,3.69
"072906196",9,2.99
"050008837",9,2.54
"061351361",9,2.99
"072906046",9,2.99
"072906046",6,2.99
"070871388",9,3.69
"072906046",7,2.99
"070848676",9,3.69
"070871388",7,3.87
"071206559",6,2.00
"071198291",5,2.00
"071198360",5,2.00
"071206559",5,2.00
"063131060",5,3.00
"066471176",9,4.00
"063130936",9,2.25
"063130556",9,2.49
"071160594",9,1.15
"055828550",5,1.15
"065739336",9,1.20
"071226040-001",9,2.00
"071198360-001",9,2.00
"071206559-001",9,2.00
"071198360-001",6,2.00
"071206559-001",6,2.00
"071226040-001",5,2.00
"071198360-001",5,2.00
"071206559-001",5,2.00
"071198291",9,2.00
"071226040",6,2.00
"071198360",6,2.00
"066471176",6,4.00
"063130936",6,2.25
"071703777",9,4.75
"071703777",6,4.75
"056998378",9,1.15
"065737613",7,1.15
"065737613",6,1.15
"073434055",6,1.15
"073434055",5,1.15
"065737613",5,1.15
"061279585",7,1.20
"056233036",7,1.15
"065739398",6,1.15
"050950734",5,1.15
"058544293",7,1.20
"071160583",6,1.20
"071226040-001",7,2.00
"071198291",6,2.00
"071226040",5,2.00
"065400107",9,3.00
"063131060",6,3.00
"065739336",6,1.20
"071160583",7,1.20
"061279585",9,1.20
"071198360-001",7,2.00
"071226040",9,2.00
"071226040",7,2.00
"063131060",7,3.00
"065400107",6,3.00
"063130936",7,2.25
"063130556",7,2.49
"063130556",6,2.49
"071863500",7,0.99
"054917521",7,0.99
"055692668",7,0.99
"055695400",7,0.99
"050325732",7,0.99
"071863771",7,0.99
"061254879",6,0.99
"071863771",6,0.99
"071862933",7,0.99
"071863045",9,0.99
"071863362",9,0.99
"071863402",9,0.99
"071863454",9,0.99
"071863500",9,0.99
"054917521",9,0.99
"055692668",9,0.99
"055695400",9,0.99
"050325732",9,0.99
"061254879",9,0.99
"071863771",9,0.99
"071863045",7,0.99
"071862933",6,0.99
"055692668",6,0.99
"054917521",5,0.99
"071863771",5,0.99
"055695400",5,0.99
"055692668",5,0.99
"061254879",5,0.99
"050325732",5,0.99
"071863045-001",9,0.99
"071863045-001",7,0.99
"071862933",9,0.99
"067465545",6,6.00
"067465856",6,5.60
"067466008",5,6.00
"067466095",9,4.80
"071160894",9,5.60
"073397858",9,9.00
"071863045-001",6,0.99
"071863454",7,0.99
"071863402",7,0.99
