"ITEM","PRICE_ZONE_ID","SELLING_RETAIL"
"067210922-001",1,0.80
"051357387-001",1,2.50
"060663460-003",1,1.00
"051069676-001",1,0.50
"051181225-001",1,0.50
"051778545-001",1,0.50
"050080657-002",1,1.00
"050083585-001",1,0.50
"051069676",1,0.50
"051357387",1,2.50
"051177939",1,0.50
"067210922",1,0.80
"073922791",1,0.50
"051442919",1,0.50
"050084019",1,0.50
"073837120",1,0.50
"051203132",1,0.50
"071956045",3,0.91
"072163843",3,0.81
"072163964",3,0.81
"050314503-001",3,2.15
"072809052",3,0.91
"072809098",3,0.91
"073361215",3,1.00
"071955887",3,1.00
"071956080",3,0.91
"067433595-001",3,1.00
"071979904",3,1.72
"067842197-001",3,1.00
"072809150",3,0.91
"072163912",3,0.81
"071955927",3,1.00
"073855841",3,1.72
"067433366-002",3,1.00
"073856039",3,1.72
"073361238",3,1.00
"072163935",3,0.81
"071955858",3,1.00
"071956004",3,0.91
"071955904",3,1.00
"073361181",3,1.00
"072809138",3,0.91
"051823832",1,1.00
"054003491",1,0.50
"064726173",1,0.80
"051177882",1,0.50
"052388711",1,0.50
"061575891",1,1.00
"050739559",1,0.50
"050083556",1,0.50
"050748531",1,0.50
"064140675",1,0.50
"050554662",1,1.50
"073378697",1,0.50
"064664815",1,0.50
"072556338",1,0.50
"054310858",1,0.50
"051177916",1,0.50
"050885195",1,0.50
"064159037",1,0.80
"065645556",1,0.50
"055135897",1,0.50
"050213248",1,0.80
"061948341",1,0.50
"052232124",1,0.50
"062499426",1,0.50
"055220214",1,0.50
"050868233",1,3.00
"050769310",1,0.50
"071452883",1,0.80
"064140698",1,0.50
"051778568",1,0.50
"050885074",1,0.50
"062499305",1,0.50
"061074936",1,2.50
"059762522",1,0.50
"051776639",1,0.50
"054560665",1,0.50
"050213248-004",3,0.86
"051260028-001",3,0.54
"055220214-001",3,0.54
"054310115-001",3,0.54
"057111980-001",3,0.54
"050995842-003",3,2.70
"050868233-001",3,3.24
"051776639-001",3,0.54
"050213248-001",3,0.86
"051177916-001",3,0.54
"052388711-002",3,0.54
"051177916-002",3,0.54
"054003491-002",3,0.54
"050213248-002",3,0.86
"050213248-003",3,0.86
"050995842-001",3,2.70
"054003491-001",3,0.54
"051776639-002",3,0.54
"050554662-001",3,1.62
"051773470-001",3,0.54
"051823832-001",3,1.08
"050808294-001",3,2.70
"051177882-001",3,0.54
"052388711-001",3,0.54
"050808294-002",3,2.70
"051260028-002",3,0.54
"050995842-002",3,2.70
"050769310-001",3,0.54
"050083752-001",3,0.54
"050080657-001",3,1.08
"060663460-001",3,1.08
"054098066-002",3,0.54
"050080657-002",3,1.08
"050083562-001",3,0.54
"050080323-001",3,1.62
"054098066-003",3,0.54
"050925892-001",3,0.54
"051778545-001",3,0.54
"060663460-003",3,1.08
"061409536-001",3,2.63
"050125433-001",3,1.08
"050083798-001",3,0.54
"061368589-001",3,0.54
"051260028-003",3,0.54
"050083585-001",3,0.54
"054098066-001",3,0.54
"055028621-001",3,2.16
"056577723-001",3,0.54
"050080323-002",3,1.62
"053836520-001",3,1.08
"051069676-001",3,0.54
"060663460-002",3,1.08
"060663638-001",3,1.08
"072404611-001",3,2.70
"067210922-001",3,0.86
"051357387-001",3,2.70
"050886522-001",3,3.24
"063942079",3,2.16
"050886522",3,3.24
"071331928",3,2.70
"050925892",3,0.54
"054348416",3,0.54
"050083798",3,0.54
"050083562",3,0.54
"061409536",3,2.63
"070562201",3,1.08
"071331871",3,2.70
"051331976",3,0.54
"055653859",3,0.54
"051778545",3,0.54
"054348249",3,0.54
"063943510",3,2.70
"050533013",3,0.54
"050925990",3,0.54
"050767583",3,0.54
"050995842",3,2.70
"056577723",3,0.54
"063942125",3,2.70
"073837143",3,2.69
"051260028",3,0.54
"072404611",3,2.70
"050808294",3,2.70
"073922831",3,0.54
"051548075",3,0.54
"073837137",3,2.69
"062499305",3,0.54
"051823832",3,1.08
"064726173",3,0.86
"050885195",3,0.54
"054310858",3,0.54
"062499426",3,0.54
"051442919",3,0.54
"072556338",3,0.54
"064140698",3,0.54
"073837120",3,0.54
"064140675",3,0.54
"071452883",3,0.86
"073378697",3,0.54
"061074936",3,2.70
"050084019",3,0.54
"052232124",3,0.54
"050739559",3,0.54
"055135897",3,0.54
"059762522",3,0.54
"051203132",3,0.54
"055220214",3,0.54
"054560665",3,0.54
"051069676",3,0.54
"051177939",3,0.54
"050554662",3,1.62
"073922791",3,0.54
"067210922",3,0.86
"051357387",3,2.70
"052200767-004",2,3.15
"055995955-005",14,3.24
"064411885-002",14,5.40
"054969303-001",3,3.24
"050080818-001",2,1.05
"054969303-003",14,3.24
"064411885-002",3,5.40
"052200767-002",3,3.24
"055995955-002",3,3.24
"055995955-003",4,3.00
"056950310-001",3,3.24
"055995955-004",4,3.00
"055995955-001",4,3.00
"050009548-001",3,3.24
"052200767-003",4,3.00
"055995955-004",3,3.24
"050009548-001",14,3.24
"054969303-001",2,3.15
"054969303-003",3,3.24
"052200767-004",14,3.24
"054969303-002",2,3.15
"052200767-002",2,3.15
"052200767-002",4,3.00
"064411885-001",3,5.40
"055995955-006",3,3.24
"064411885-002",4,5.00
"055995955-001",2,3.15
"051177882-001",1,0.50
"050554662-001",1,1.50
"051823832-001",1,1.00
"050808294-002",1,2.50
"057111980-001",1,0.50
"050808294-001",1,2.50
"051177916-001",1,0.50
"052388711-001",1,0.50
"051773470-001",1,0.50
"050213248-003",1,0.80
"050213248-002",1,0.80
"050868233-001",1,3.00
"054310115-001",1,0.50
"050769310-001",1,0.50
"050213248-004",1,0.80
"052388711-002",1,0.50
"054003491-001",1,0.50
"050213248-001",1,0.80
"055220214-001",1,0.50
"051776639-002",1,0.50
"051177916-002",1,0.50
"054003491-002",1,0.50
"051776639-001",1,0.50
"072809150",1,0.85
"072163964",1,0.75
"073361215",1,0.95
"050314503-001",1,2.00
"071979904",1,1.60
"071955858",1,0.95
"072809138",1,0.85
"072163843",1,0.75
"050552422-002",1,0.80
"072163935",1,0.75
"072163912",1,0.75
"053685974-001",1,2.00
"071956080",1,0.85
"050593724-001",1,0.80
"072809052",1,0.85
"071955887",1,0.95
"067842197-001",1,0.95
"071956045",1,0.85
"073855841",1,1.60
"073361181",1,0.95
"073361238",1,0.95
"071955927",1,0.95
"050552422-001",1,0.80
"073856039",1,1.60
"072809098",1,0.85
"067433595-001",1,0.95
"067433366-002",1,0.95
"071955904",1,0.95
"071956004",1,0.85
"067433595",1,0.95
"067433612",1,0.95
"064123726",1,2.95
"054039546",1,1.60
"050261766",1,2.00
"064123638",1,2.95
"071931731",1,0.95
"050314503",1,2.00
"070697646",1,2.00
"067433589",1,0.95
"051570387",1,1.85
"070697577",1,2.00
"053685974",1,2.00
"056090964",1,1.85
"067842151",1,0.95
"056038521",1,1.25
"050593724",1,0.80
"050361452",1,1.65
"055197477",1,1.85
"053204180",1,0.60
"067433366",1,0.95
"051656062",1,1.25
"061860582",1,1.85
"071955524",1,0.95
"050043685",1,2.00
"067842197",1,0.95
"071955518",1,0.85
"051656033",1,1.85
"071940674",1,0.95
"050552422",1,0.80
"064123713",1,2.95
"051655921",1,1.85
"053256970",1,0.60
"060763969",2,0.53
"051773470",4,0.50
"071354740",4,0.50
"071206882",14,0.54
"054003491",2,0.53
"071092191",14,0.54
"072278016",2,0.53
"052536859",14,0.54
"052536859",2,0.53
"071354740",14,0.54
"061111006",14,0.54
"051778568",2,0.53
"071784294",4,0.50
"051357387",14,2.70
"057111980",4,0.50
"071784403",14,0.54
"051177882",2,0.53
"061368589",2,0.53
"050413616",14,0.54
"073427035",14,0.54
"057111980",2,0.53
"061074936",2,2.63
"071354740",2,0.53
"051181225",4,0.50
"051442919",14,0.54
"074081049",14,0.54
"071784403",4,0.50
"051773458",4,0.50
"074081049",4,0.50
"065679969",14,0.54
"073378697",14,0.54
"063941915",2,0.53
"064140675",2,0.53
"051177939",14,0.54
"072291760",4,0.50
"064726173",2,0.84
"062476269",14,0.54
"074081003",4,0.50
"051177882",14,0.54
"055135897",14,0.54
"067765259",4,0.50
"050885195",2,0.53
"071452883",14,0.86
"067805109",2,0.53
"054003491",14,0.54
"051181323",4,0.50
"065679969",4,0.50
"064140675",14,0.54
"061575891",14,1.08
"061368589",4,0.50
"067210922",14,0.86
"050739559",2,0.53
"054310858",14,0.54
"050084019",2,0.53
"064140698",14,0.54
"071784294",2,0.53
"051823832",14,1.08
"058542554",14,0.54
"050868233",14,3.24
"051069676",14,0.54
"057703965",14,0.54
"051773458",2,0.53
"052388711",14,0.54
"058542554",4,0.50
"057111980",14,0.54
"073378697",2,0.53
"051181225",2,0.53
"051776639",14,0.54
"050413616",4,0.50
"059762522",2,0.53
"055220214",2,0.53
"051779642",4,0.50
"064140698",2,0.53
"065645556",14,0.54
"071784403",2,0.53
"058096309",4,0.50
"050769310",14,0.54
"073427185",2,0.53
"072278016",14,0.54
"052232124",2,0.53
"071784294",14,0.54
"052536859",4,0.50
"071092191",2,0.53
"058096309",14,0.54
"055220214",14,0.54
"051181225",14,0.54
"050769310",2,0.53
"051779642",14,0.54
"054310115",2,0.53
"051779642",2,0.53
"061111006",2,0.53
"055135897",2,0.53
"074081003",14,0.54
"061948341",14,0.54
"051776639",2,0.53
"063941915",14,0.54
"054231456",14,0.54
"051823832",2,1.05
"072291535",2,0.53
"073922791",14,0.54
"073427035",4,0.50
"073922791",2,0.53
"062499305",2,0.53
"062499426",14,0.54
"051357387",2,2.63
"050083556",2,0.53
"051177916",14,0.54
"054310115",4,0.50
"074081049",2,0.53
"050413616",2,0.53
"072278016",4,0.50
"074201410",14,0.54
"074201410",2,0.53
"067765259",2,0.53
"050925857",14,0.54
"054310115",14,0.54
"064664815",2,0.53
"071452883",2,0.84
"073427185",4,0.50
"074081003",2,0.53
"065679969",2,0.53
"050554662",14,1.62
"050084019",14,0.54
"073837120",14,0.54
"063941915",4,0.50
"051177916",2,0.53
"050213248",14,0.86
"062476269",4,0.50
"051778568",14,0.54
"064664815",14,0.54
"073427185",14,0.54
"067765259",14,0.54
"050554662",2,1.58
"060763969",4,0.50
"067805109",4,0.50
"061074936",14,2.70
"050739559",14,0.54
"071092191",4,0.50
"051773470",2,0.53
"059762522",14,0.54
"052388711",2,0.53
"064159037",2,0.84
"050748531",14,0.54
"052232124",14,0.54
"050885195",14,0.54
"065645556",2,0.53
"061111006",4,0.50
"067210922",2,0.84
"054231456",4,0.50
"071206882",2,0.53
"058542554",2,0.53
"072291760",2,0.53
"062476269",2,0.53
"051181323",14,0.54
"051069676",2,0.53
"050925857",2,0.53
"064726173",14,0.86
"050083556",14,0.54
"061575891",2,1.05
"051578298",2,0.53
"051773470",14,0.54
"051773458",14,0.54
"050213248",2,0.84
"072291760",14,0.54
"054560665",14,0.54
"051177939",2,0.53
"050885074",14,0.54
"050748531",2,0.53
"050885074",2,0.53
"061368589",14,0.54
"050925857",4,0.50
"058096309",2,0.53
"072556338",14,0.54
"050868233",2,3.15
"071206882",4,0.50
"064159037",14,0.86
"062499426",2,0.53
"051181323",2,0.53
"072291535",4,0.50
"051203132",14,0.54
"051578298",4,0.50
"054310858",2,0.53
"072556338",2,0.53
"051578298",14,0.54
"061948341",2,0.53
"073837120",2,0.53
"054231456",2,0.53
"051203132",2,0.53
"057703965",2,0.53
"073427035",2,0.53
"062499305",14,0.54
"060763969",14,0.54
"054560665",2,0.53
"051442919",2,0.53
"072291535",14,0.54
"067805109",14,0.54
"074308486",14,2.16
"054348416",14,0.54
"055653859",2,0.53
"053836520",2,1.05
"054098066",14,0.54
"050995842",14,2.70
"050533013",2,0.53
"063943510",2,2.63
"056577723",14,0.54
"054348249",14,0.54
"050083562",2,0.53
"066811161",2,1.05
"067804963",14,1.62
"074078797",2,0.53
"051434970",2,3.15
"074078797",14,0.54
"063942079",2,2.10
"072958387",14,0.54
"050925961",4,0.50
"050125652",2,1.05
"067804963",2,1.58
"063942125",2,2.63
"060663638",14,1.08
"050083585",14,0.54
"056577723",2,0.53
"050083752",14,0.54
"050353479",2,1.58
"071331928",14,2.70
"072404611",14,2.70
"073837114",2,0.53
"050125433",2,1.05
"071331928",2,2.63
"065644890",14,0.54
"073922831",14,0.54
"054348416",2,0.53
"051548075",2,0.53
"051181300",2,0.53
"050925961",14,0.54
"050080323",14,1.62
"050083798",14,0.54
"050925961",2,0.53
"073922831",2,0.53
"073837143",2,2.61
"064753952",2,1.05
"061409536",2,2.50
"070562201",2,1.05
"060663460",14,1.08
"073837137",14,2.69
"050925990",14,0.54
"050886522",2,3.15
"060663638",2,1.05
"050925892",14,0.54
"051548075",14,0.54
"064765016",14,1.08
"050083585",2,0.53
"070562201",14,1.08
"050083798",2,0.53
"063943510",14,2.70
"050080657",14,1.08
"050353479",14,1.62
"051260028",14,0.54
"051331976",2,0.53
"072958387",4,0.50
"050925892",2,0.53
"051434970",14,3.24
"071331871",14,2.70
"052180484-001",1,2.15
"052180484-002",1,2.15
